,date,time,menu
468,2022. 04. 10. (일),오후 09:06:05,"['미니 떡볶이\n1개', '┗ 중간맛', '[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 모듬튀김 8개', '┗ 볶음김치마요 셀프주먹밥', '┗ 대파+오리지널 (맛선택)', '┗ 바베큐 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
469,2022. 04. 10. (일),오후 08:27:03,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 대파+오리지널 (맛선택)']"
470,2022. 04. 10. (일),오후 08:15:51,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 김말이 4개', '┗ 사이다 500ml', '┗ 약한맛', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)']"
471,2022. 04. 10. (일),오후 07:46:21,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ 대파+오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 쿨피스 350ml', '┗ 15cm왕새우튀김 3개']"
472,2022. 04. 10. (일),오후 07:11:56,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 바베큐 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)']"
473,2022. 04. 10. (일),오후 06:51:51,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 바베큐 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)']"
474,2022. 04. 10. (일),오후 06:31:19,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 계란찜', '┗ 소떡소떡 1개', '┗ 쿨피스 350ml 추가', '┗ 비엔나 소세지 5개 추가', '┗ 쿨피스 350ml', '┗ 직화양념(매콤) 지코X스타일', '┗ 안매운양념 (맛선택)']"
475,2022. 04. 10. (일),오후 06:14:13,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 치즈볼 4개', '┗ 오리지널 (맛선택)', '참이슬 후레쉬\n1개']"
476,2022. 04. 10. (일),오후 06:09:04,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ 왕오징어튀김 3개', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 쿨피스 350ml']"
477,2022. 04. 10. (일),오후 05:15:58,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 바베큐 (맛선택)', '┗ 오리지널 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)']"
478,2022. 04. 10. (일),오후 03:10:04,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 청양고추+오리지널 (맛선택)', '┗ 쿨피스 350ml', '┗ 직화양념(매콤) 지코X스타일']"
479,2022. 04. 10. (일),오후 12:04:08,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n2개', '┗ 12알', '┗ 오리지널 (맛선택)']"
480,2022. 04. 10. (일),오전 10:40:45,"['치밥 도시락\n1개', '┗ 직화 바베큐', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 12알 추가 (총 24알)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
481,2022. 04. 09. (토),오후 09:45:32,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '소떡소떡\n2개', '┗ 1개', '미니 떡볶이\n1개', '┗ 약한맛', '쿨피스 캔\n2개', '┗ 350ml']"
482,2022. 04. 09. (토),오후 09:01:55,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ 직화양념(매콤) 지코X스타일', '┗ 오리지널 (맛선택)']"
483,2022. 04. 09. (토),오후 08:41:19,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 매콤양념 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 바베큐 (맛선택)']"
484,2022. 04. 09. (토),오후 08:01:44,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)', '┗ 오리지널 (맛선택)', '날치알마요 셀프주먹밥\n1개']"
485,2022. 04. 09. (토),오후 05:55:55,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 멘보샤 4개(특제소스 제공)', '┗ 대파+오리지널 (맛선택)', '┗ 매콤양념 (맛선택)']"
486,2022. 04. 09. (토),오후 05:19:33,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ 바베큐 (맛선택)', '┗ 게맛살 튀김3개', '┗ 쿨피스 350ml']"
487,2022. 04. 09. (토),오후 12:16:24,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 24알 (6알씩 X 4가지맛)', '┗ 대파+오리지널 (맛선택)', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 청양마요 (맛선택)', '┗ 오리지널 (맛선택)']"
488,2022. 04. 09. (토),오전 10:36:00,"['치밥 도시락\n1개', '┗ 갈비천왕', '타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 오리지널 (맛선택)', '┗ 직화양념(매콤) 지코X스타일', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 쿨피스 350ml']"
489,2022. 04. 08. (금),오후 10:19:37,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 계란찜', '┗ 콜라 1.25L 추가', '┗ 치킨 피카츄 1개(소스 뿌려드려요)', '┗ 펩시콜라 1.25L', '┗ 직화양념(매콤) 지코X스타일', '┗ 매콤양념 (맛선택)']"
490,2022. 04. 08. (금),오후 06:28:05,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n3개', '┗ 12알', '┗ 오리지널 (맛선택)']"
491,2022. 04. 08. (금),오후 05:22:28,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 바베큐 (맛선택)', '┗ 청양마요 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '소떡소떡\n1개', '┗ 1개']"
492,2022. 04. 08. (금),오후 01:15:13,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 소떡소떡 1개', '┗ 가쓰오부시 추가', '┗ 쿨피스 350ml', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)', '┗ 약한맛']"
493,2022. 04. 08. (금),오후 12:42:19,"['소떡소떡\n1개', '┗ 1개', '15cm왕새우튀김\n1개', '┗ 2개', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 12알 추가 (총 24알)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)']"
494,2022. 04. 08. (금),오후 12:35:22,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 갈비천왕', '┗ 매콤양념 (맛선택)', '┗ 쿨피스 350ml']"
495,2022. 04. 08. (금),오전 11:57:53,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 12알 추가 (총 24알)', '┗ 콜라 500ml 추가', '┗ 매콤양념 (맛선택)']"
496,2022. 04. 07. (목),오후 09:32:37,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 12알 추가 (총 24알)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)']"
497,2022. 04. 07. (목),오후 09:14:23,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 치즈스틱 6개', '┗ 소떡소떡 1개', '┗ 오리지널 (맛선택)']"
498,2022. 04. 07. (목),오후 08:04:18,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 24알 (6알씩 X 4가지맛)', '┗ 청양마요 (맛선택)', '┗ 오리지널 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ 매콤양념 (맛선택)']"
499,2022. 04. 07. (목),오후 07:57:33,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ 해쉬브라운 3개', '┗ 오리지널 (맛선택)', '┗ 펩시콜라 355ml']"
500,2022. 04. 07. (목),오후 06:22:23,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 소떡소떡 1개', '┗ 콜라 355ml 추가', '┗ 파마산치즈+오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤양념 (맛선택)']"
501,2022. 04. 07. (목),오후 05:46:42,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 직화양념(매콤) 지코X스타일', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 쿨피스 350ml', '┗ 오리지널 (맛선택)']"
502,2022. 04. 07. (목),오후 02:32:28,"['진로 이즈벡\n1개', '타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ 오리지널 (맛선택)', '┗ 약한맛', '왕오징어튀김\n1개', '┗ 2개', '15cm왕새우튀김\n1개', '┗ 2개']"
503,2022. 04. 07. (목),오전 10:38:02,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알 추가 (총 24알)', '┗ 12알', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '미니 떡볶이\n1개', '┗ 약한맛']"
504,2022. 04. 05. (화),오후 10:01:29,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 48알 (12알씩 X 4가지맛)', '┗ 콜라 1.25L 추가', '┗ 바베큐 (맛선택)', '┗ 대파+오리지널 (맛선택)', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 오리지널 (맛선택)']"
505,2022. 04. 05. (화),오후 09:11:59,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)', '치즈볼 4개\n1개', '오란씨(파인맛)\n1개', '┗ 500ml']"
506,2022. 04. 05. (화),오후 08:35:37,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 오란씨(파인맛) 1.5L', '┗ 바베큐 (맛선택)', '┗ 직화양념(매콤) 지코X스타일']"
507,2022. 04. 05. (화),오후 08:09:30,"['치밥 도시락\n1개', '┗ 직화양념(매콤) 지코X스타일', '[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 바베큐 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
508,2022. 04. 05. (화),오후 07:58:43,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '미니 떡볶이\n1개', '┗ 약한맛', '15cm왕새우튀김\n1개', '┗ 2개']"
509,2022. 04. 05. (화),오후 06:52:34,"['[][]반반 타코야끼12알[][] [두가지맛]\n2개', '┗ 12알', '┗ 바베큐 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)', '야끼만두 5개\n1개']"
510,2022. 04. 05. (화),오후 06:00:47,"['15cm왕새우튀김\n1개', '┗ 2개', '[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 24알 (6알씩 X 4가지맛)', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 바베큐 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)']"
511,2022. 04. 05. (화),오후 01:51:42,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 펩시콜라 1.25L', '┗ 대파+오리지널 (맛선택)', '┗ 직화양념(매콤) 지코X스타일', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '볶음김치마요 셀프주먹밥\n1개']"
512,2022. 04. 05. (화),오후 01:48:30,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 치킨 피카츄 1개(소스 뿌려드려요)', '┗ 가쓰오부시 추가', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)', '┗ 매콤양념 (맛선택)', '생수 (몽베스트)\n1개', '┗ 500ml']"
513,2022. 04. 05. (화),오후 12:34:33,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 오리지널 (맛선택)', '┗ 쿨피스 350ml', '┗ 직화양념(매콤) 지코X스타일']"
514,2022. 04. 04. (월),오후 10:12:37,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 허니버터 치즈볼 4개', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
515,2022. 04. 04. (월),오후 09:50:49,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 대파+오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)', '[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 소떡소떡 1개', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 매콤양념 (맛선택)']"
516,2022. 04. 04. (월),오후 09:05:43,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알 추가 (총 24알)', '┗ 12알', '┗ 허니버터 치즈볼 4개', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
517,2022. 04. 04. (월),오후 07:33:35,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 파마산치즈 (토핑추가)', '┗ 약한맛', '┗ 쿨피스 350ml', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤양념 (맛선택)']"
518,2022. 04. 04. (월),오후 06:04:54,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '치밥 도시락\n1개', '┗ 직화양념(매콤) 지코X스타일', '미니 떡볶이\n1개', '┗ 약한맛']"
519,2022. 04. 04. (월),오후 05:04:07,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n2개', '┗ 12알', '┗ 오리지널 (맛선택)']"
520,2022. 04. 04. (월),오후 02:35:31,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 24알 (6알씩 X 4가지맛)', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 바베큐 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)']"
521,2022. 04. 04. (월),오후 12:59:55,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 약한맛', '┗ 쿨피스 350ml', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 안매운양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
522,2022. 04. 04. (월),오후 12:03:58,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 청양마요 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(쿨피스350ml)', '┗ 안매운양념 (맛선택)']"
523,2022. 04. 04. (월),오전 11:49:58,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ 직화양념(매콤) 지코X스타일', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 안매운양념 (맛선택)']"
524,2022. 04. 04. (월),오전 11:19:18,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 48알 (12알씩 X 4가지맛)', '┗ 모듬튀김 8개', '┗ 계란찜', '┗ 우유튀김 6개', '┗ 파마산치즈 (토핑추가)', '┗ 바베큐 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ 매콤양념 (맛선택)']"
525,2022. 04. 03. (일),오후 09:51:48,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 매콤양념 (맛선택)']"
526,2022. 04. 03. (일),오후 09:33:09,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 펩시콜라 500ml', '┗ 청양고추+오리지널 (맛선택)', '┗ 중간맛', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
527,2022. 04. 03. (일),오후 09:30:06,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 김말이 4개', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 쿨피스 350ml', '┗ 약한맛']"
528,2022. 04. 03. (일),오후 08:38:06,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)', '┗ 안매운양념 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 청양마요 (맛선택)']"
529,2022. 04. 03. (일),오후 08:24:14,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ 약한맛', '┗ 오리지널 (맛선택)', '이연X의멘보샤(특제소스제공)\n1개', '┗ 4개']"
530,2022. 04. 03. (일),오후 07:46:17,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ 갈비천왕', '┗ 매콤양념 (맛선택)']"
531,2022. 04. 03. (일),오후 06:36:41,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)']"
532,2022. 04. 03. (일),오후 06:10:30,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 15cm새우튀김 2개', '┗ 소떡소떡 1개', '┗ 오리지널 (맛선택)', '수제 등심돈까스\n1개']"
533,2022. 04. 03. (일),오후 05:40:16,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)', '수제 등심돈까스\n1개']"
534,2022. 04. 03. (일),오후 02:52:13,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ 직화양념(매콤) 지코X스타일', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)']"
535,2022. 04. 03. (일),오후 02:34:51,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 콜라 1.25L 추가', '┗ 가쓰오부시 추가', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)', '┗ 매콤양념 (맛선택)']"
536,2022. 04. 03. (일),오후 12:17:42,"['치밥 도시락\n1개', '┗ 양념치킨', '[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알 추가 (총 24알)', '┗ 12알', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)']"
537,2022. 04. 03. (일),오전 11:42:13,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '소떡소떡\n1개', '┗ 1개', '사이다\n1개', '┗ 355ml']"
538,2022. 04. 02. (토),오후 10:10:41,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)', '┗ 안매운양념 (맛선택)']"
539,2022. 04. 02. (토),오후 10:05:30,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)', '┗ 안매운양념 (맛선택)', '┗ 매콤양념 (맛선택)']"
540,2022. 04. 02. (토),오후 07:49:38,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ 오리지널 (맛선택)', '┗ 직화양념(매콤) 지코X스타일', '치밥 도시락\n1개', '┗ 직화양념(매콤) 지코X스타일']"
541,2022. 04. 02. (토),오후 02:14:08,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 청양고추+오리지널 (맛선택)', '┗ 쿨피스 350ml', '┗ 직화 바베큐']"
542,2022. 04. 02. (토),오후 12:10:30,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 쿨피스 350ml', '┗ 직화양념(매콤) 지코X스타일']"
543,2022. 04. 02. (토),오전 11:57:26,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 김말이 4개', '┗ 치킨 피카츄 1개(소스 뿌려드려요)', '┗ 청양고추+오리지널 (맛선택)', '┗ 중간맛', '┗ 쿨피스 350ml']"
544,2022. 04. 02. (토),오전 11:27:26,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 허니버터 치즈볼 4개', '┗ 스노윙 치즈볼 4개', '┗ 바베큐 (맛선택)', '타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 오리지널 (맛선택)', '┗ 쿨피스 350ml', '┗ 약한맛', '게맛살튀김\n1개', '┗ 3개', '오뎅튀김 6개\n1개', '치즈스틱 5개\n1개', '펩시콜라\n1개', '┗ 1.25L']"
545,2022. 04. 01. (금),오후 07:56:06,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 24알 추가 (총 36알)', '┗ 12알', '┗ 치즈볼 4개', '┗ 15cm새우튀김 2개', '┗ 김말이 4개', '┗ 콜라 500ml 추가', '┗ 안매운양념 (맛선택)']"
546,2022. 04. 01. (금),오후 06:57:05,"['치밥 도시락\n1개', '┗ 갈비천왕', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)', '┗ 오리지널 (맛선택)']"
547,2022. 04. 01. (금),오후 03:24:49,"['김말이 4개\n1개', '이연X의멘보샤(특제소스제공)\n2개', '┗ 4개', '우유튀김 6개\n1개']"
548,2022. 03. 31. (목),오후 09:19:12,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 청양마요 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ 매콤양념 (맛선택)']"
549,2022. 03. 31. (목),오후 07:06:49,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n2개', '┗ 12알', '┗ 오리지널 (맛선택)']"
550,2022. 03. 31. (목),오후 06:48:50,"['미니 떡볶이\n1개', '┗ 약한맛', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)', '볶음김치마요 셀프주먹밥\n1개', '김말이 4개\n1개']"
551,2022. 03. 31. (목),오후 03:24:44,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 쿨피스 350ml', '┗ 찰김말이 6개']"
552,2022. 03. 31. (목),오전 11:58:33,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 날치알마요 셀프주먹밥', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤양념 (맛선택)', '┗ 오리지널 (맛선택)']"
553,2022. 03. 29. (화),오후 10:25:23,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 48알 (12알씩 X 4가지맛)', '┗ 청양마요 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤양념 (맛선택)', '┗ 오리지널 (맛선택)']"
554,2022. 03. 29. (화),오후 10:16:43,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ 오리지널 (맛선택)', '┗ 중간맛', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
555,2022. 03. 29. (화),오후 09:46:39,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ 바베큐 (맛선택)', '┗ 쿨피스 350ml', '┗ 모듬튀김7개 (김말이1,오뎅튀김2,오징어1,야끼2,고구마1)']"
556,2022. 03. 29. (화),오후 07:53:57,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 해쉬브라운 2개', '┗ 펩시콜라 1.25L', '┗ 오리지널 (맛선택)', '┗ 직화양념(매콤) 지코X스타일']"
557,2022. 03. 29. (화),오후 06:54:58,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 안매운양념 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 해쉬브라운 2개', '┗ 안매운양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
558,2022. 03. 29. (화),오후 12:44:47,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 약한맛', '┗ 펩시콜라 355ml', '┗ 매콤양념 (맛선택)']"
559,2022. 03. 29. (화),오후 12:24:42,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '┗ 안매운양념 (맛선택)', '미니 떡볶이\n1개', '┗ 약한맛', '쿨피스 캔\n1개', '┗ 350ml']"
560,2022. 03. 29. (화),오후 12:09:22,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ 15cm왕새우튀김 3개', '┗ 펩시콜라 355ml', '┗ 오리지널 (맛선택)']"
561,2022. 03. 29. (화),오후 12:08:15,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 오징어튀김 2개', '┗ 메추리알 5개 추가', '┗ 청양마요 (맛선택)', '┗ 쿨피스 350ml', '┗ 직화양념(매콤) 지코X스타일']"
562,2022. 03. 28. (월),오후 10:16:48,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 쿨피스 350ml', '┗ 약한맛', '┗ 매콤양념 (맛선택)']"
563,2022. 03. 28. (월),오후 09:48:36,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 12알 추가 (총 24알)', '┗ 콜라 500ml 추가', '┗ 안매운양념 (맛선택)']"
